Sunnyside - New Kensington,18833,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,24.79%,867.65mg,0.035/mg
Sunnyside - New Kensington,18833,Cold as Ice ,Sativa,CRESCO,Flower,$45.01,3.5g,27.46%,961.10mg,0.047/mg
Sunnyside - New Kensington,18833,Funky Pine ,Sativa,CRESCO,Flower,$45.01,3.5g,26.58%,930.30mg,0.048/mg
Sunnyside - New Kensington,18833,Glazed Enigma ,Sativa,CRESCO,Flower,$30.00,3.5g,20.50%,717.50mg,0.042/mg
Sunnyside - New Kensington,18833,Jimi's Punch ,Sativa,CRESCO,Flower,$45.01,3.5g,24.99%,874.65mg,0.051/mg
Sunnyside - New Kensington,18833,MacDaddy ,Sativa,CRESCO,Flower,$45.01,3.5g,27.90%,976.50mg,0.046/mg
Sunnyside - New Kensington,18833,Oregon Silver Haze ,Sativa,CRESCO,Flower,$45.01,3.5g,21.67%,758.45mg,0.059/mg
Sunnyside - New Kensington,18833,Outer Space ,Sativa,CRESCO,Flower,$45.01,3.5g,22.12%,774.20mg,0.058/mg
Sunnyside - New Kensington,18833,Spiked Mai Tai ,Sativa,CRESCO,Flower,$45.01,3.5g,26.51%,927.85mg,0.049/mg
Sunnyside - New Kensington,18833,Chemex  ,Sativa,SUPPLY,Small,$64.01,7.0g,27.28%,1909.60mg,0.034/mg
Sunnyside - New Kensington,18833,Citrus Daydream  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,14.55%,1018.50mg,0.031/mg
Sunnyside - New Kensington,18833,Citrus Daydream  ,Sativa,SUPPLY,Small,$64.01,7.0g,25.49%,1784.30mg,0.036/mg
Sunnyside - New Kensington,18833,Cold as Ice  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,14.70%,1029.00mg,0.031/mg
Sunnyside - New Kensington,18833,Cold as Ice  ,Sativa,SUPPLY,Small,$64.01,7.0g,24.78%,1734.60mg,0.037/mg
Sunnyside - New Kensington,18833,Durban  ,Sativa,SUPPLY,Small,$64.01,7.0g,19.37%,1355.90mg,0.047/mg
Sunnyside - New Kensington,18833,Funky Pine  ,Sativa,SUPPLY,Small,$64.01,7.0g,31.02%,2171.40mg,0.029/mg
Sunnyside - New Kensington,18833,Glazed Enigma  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,13.07%,914.90mg,0.035/mg
Sunnyside - New Kensington,18833,Oregon Silver Haze  ,Sativa,SUPPLY,Small,$64.01,7.0g,23.91%,1673.70mg,0.038/mg
Sunnyside - New Kensington,18833,Spiked Mai Tai  ,Sativa,SUPPLY,Small,$64.01,7.0g,23.13%,1619.10mg,0.040/mg
Sunnyside - New Kensington,18833,Sweet Cheese ,Sativa,AGRI-KIND,Flower,$45.01,3.5g,22.94%,802.90mg,0.056/mg
Sunnyside - New Kensington,18833,Peach Hashplant ,Sativa,FRX,Flower,$54.98,3.5g,21.56%,754.60mg,0.073/mg
Sunnyside - New Kensington,18833,Sage ,Sativa,FRX,Flower,$30.00,3.5g,17.61%,616.35mg,0.049/mg
Sunnyside - New Kensington,18833,Sour Joker ,Sativa,FRX,Flower,$30.00,3.5g,19.76%,691.60mg,0.043/mg
Sunnyside - New Kensington,18833,Durban #5  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,21.25%,1487.50mg,0.046/mg
Sunnyside - New Kensington,18833,Golden Goat  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,24.19%,1693.30mg,0.040/mg
Sunnyside - New Kensington,18833,Lemon Meringue  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,16.93%,1185.10mg,0.057/mg
Sunnyside - New Kensington,18833,MTF #2 ,Sativa,KYND,Flower,$50.02,3.5g,24.40%,854.00mg,0.059/mg
Sunnyside - New Kensington,18833,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$50.02,3.5g,18.07%,632.45mg,0.079/mg
Sunnyside - New Kensington,18833,Classic Red Sangria  ,Sativa,LOST IN TRANSLATION,Small,$64.01,7.0g,21.54%,1507.80mg,0.042/mg
Sunnyside - New Kensington,18833,Casey Jones ,Sativa,MOXIE,Flower,$54.98,3.5g,20.16%,705.60mg,0.078/mg
Sunnyside - New Kensington,18833,Alaskan Thunder ,Sativa,ORGANIC REMEDIES,Flower,$30.00,3.5g,26.50%,927.50mg,0.032/mg
Sunnyside - New Kensington,18833,Cherry AK  7g,Sativa,ORGANIC REMEDIES,Flower,$60.00,7.0g,24.86%,1740.20mg,0.034/mg
Sunnyside - New Kensington,18833,Sour Tangie Pre -  ,Sativa,ORGANIC REMEDIES,Ground Flower,$31.98,7.0g,17.55%,1228.50mg,0.026/mg
Sunnyside - New Kensington,18833,Stardawg ,Sativa,ORGANIC REMEDIES,Flower,$30.00,3.5g,23.98%,839.30mg,0.036/mg
Sunnyside - New Kensington,18833,Jack Herer ,Sativa,RYTHM,Flower,$54.98,3.5g,19.64%,687.40mg,0.080/mg
Sunnyside - New Kensington,18833,Sour Diesel ,Sativa,RYTHM,Flower,$59.99,3.5g,21.35%,747.25mg,0.080/mg
Sunnyside - New Kensington,18833,Mother's st  ,Sativa,SECHE,Flower,$43.96,7.0g,18.75%,1312.50mg,0.033/mg
Sunnyside - New Kensington,18833,Strawberry Amnesia  Grind ,Sativa,SECHE,Fine Grind Flower,$31.98,7.0g,16.69%,1168.30mg,0.027/mg
Sunnyside - New Kensington,18833,Sour Tangie ,Sativa,TERRAPIN,Flower,$31.99,3.5g,20.64%,722.40mg,0.044/mg
Sunnyside - New Kensington,18833,Thai 99 Shake,Sativa,TERRAPIN,Flower,$36.01,7.0g,16.78%,1174.60mg,0.031/mg
Sunnyside - New Kensington,18833,Cannalope Kush ,Sativa,THE BANK,Flower,$35.00,3.5g,18.55%,649.25mg,0.054/mg
Sunnyside - New Kensington,18833,Strawberry Amnesia ,Sativa,THE BANK,Flower,$39.97,3.5g,21.05%,736.75mg,0.054/mg
Sunnyside - New Kensington,18833,Tangilope ,Sativa,THE BANK,Flower,$35.00,3.5g,19.56%,684.60mg,0.051/mg
Sunnyside - New Kensington,18833,Dynamite Cookies ,Sativa,TYSON 2.0,Flower,$58.00,3.5g,26.70%,934.50mg,0.062/mg
Sunnyside - New Kensington,18833,Thai 99 ,Sativa,WOODS RESERVE,Flower,$45.01,3.5g,20.76%,726.60mg,0.062/mg
Sunnyside - Lancaster,17601,Director's Cut ,Hybrid,CRESCO,Flower,$45.01,3.5g,24.55%,859.25mg,0.052/mg
Sunnyside - Lancaster,17601,Gelato #33 I95 ,Hybrid,CRESCO,Flower,$30.00,3.5g,22.80%,798.00mg,0.038/mg
Sunnyside - Lancaster,17601,Kosher Tangie ,Hybrid,CRESCO,Flower,$45.01,3.5g,22.16%,775.60mg,0.058/mg
Sunnyside - Lancaster,17601,Purple Passion ,Hybrid,CRESCO,Flower,$45.01,3.5g,22.46%,786.10mg,0.057/mg
Sunnyside - Lancaster,17601,Rocket Fuel ,Hybrid,CRESCO,Flower,$45.01,3.5g,22.52%,788.20mg,0.057/mg
Sunnyside - Lancaster,17601,Strawberry Cherry Gelato ,Hybrid,CRESCO,Flower,$45.01,3.5g,25.51%,892.85mg,0.050/mg
Sunnyside - Lancaster,17601,The Menage ,Hybrid,CRESCO,Flower,$45.01,3.5g,23.74%,830.90mg,0.054/mg
Sunnyside - Lancaster,17601,Gelato #33 I95  ,Hybrid,SUPPLY,Ground Flower,$31.98,7.0g,15.95%,1116.50mg,0.029/mg
Sunnyside - Lancaster,17601,Gelato #33 I95  ,Hybrid,SUPPLY,Small,$63.95,7.0g,18.56%,1299.20mg,0.049/mg
Sunnyside - Lancaster,17601,Hazen Haze  ,Hybrid,SUPPLY,Small,$63.95,7.0g,21.39%,1497.30mg,0.043/mg
Sunnyside - Lancaster,17601,Kosher Tangie  ,Hybrid,SUPPLY,Small,$63.95,7.0g,22.56%,1579.20mg,0.040/mg
Sunnyside - Lancaster,17601,Rocket Fuel  ,Hybrid,SUPPLY,Ground Flower,$31.98,7.0g,12.96%,907.20mg,0.035/mg
Sunnyside - Lancaster,17601,The Menage  ,Hybrid,SUPPLY,Ground Flower,$31.98,7.0g,14.42%,1009.40mg,0.032/mg
Sunnyside - Lancaster,17601,The Menage  ,Hybrid,SUPPLY,Small,$63.95,7.0g,22.04%,1542.80mg,0.041/mg
Sunnyside - Lancaster,17601,Sour Plums ,Hybrid,AGRI-KIND,Flower,$35.00,3.5g,17.58%,615.30mg,0.057/mg
Sunnyside - Lancaster,17601,Yellow Brick Road ,Hybrid,AVENUE,Flower,$44.98,3.5g,23.54%,823.90mg,0.055/mg
Sunnyside - Lancaster,17601,Tahoe OG ,Hybrid,CALYPSO,Flower,$63.95,7.0g,20.30%,1421.00mg,0.045/mg
Sunnyside - Lancaster,17601,Tahoe OG ,Hybrid,CALYPSO,Flower,$44.98,3.5g,20.03%,701.05mg,0.064/mg
Sunnyside - Lancaster,17601,Sunny Diesel ,Hybrid,CLASSIX,Flower,$40.00,3.5g,22.03%,771.05mg,0.052/mg
Sunnyside - Lancaster,17601,Grapes 'n Cream ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,24.90%,871.50mg,0.069/mg
Sunnyside - Lancaster,17601,Strawberry Star ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,25.14%,879.90mg,0.068/mg
Sunnyside - Lancaster,17601,Drops of Jupiter ,Hybrid,CURALEAF,Flower,$47.98,3.5g,22.96%,803.60mg,0.060/mg
Sunnyside - Lancaster,17601,Sweat Helmet ,Hybrid,CURALEAF,Flower,$47.98,3.5g,19.20%,672.00mg,0.071/mg
Sunnyside - Lancaster,17601,Gluelato Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,24.12%,844.20mg,0.059/mg
Sunnyside - Lancaster,17601,Hybrid Blend  ,Hybrid,FLOAT,Ground Flower,$24.99,3.5g,22.82%,798.70mg,0.031/mg
Sunnyside - Lancaster,17601,Honey Mini ,Hybrid,FRX,Flower,$49.98,3.5g,16.46%,576.10mg,0.087/mg
Sunnyside - Lancaster,17601,Runtz ,Hybrid,FRX,Flower,$54.98,3.5g,18.71%,654.85mg,0.084/mg
Sunnyside - Lancaster,17601,Tahoe OG Mini ,Hybrid,FRX,Flower,$49.98,3.5g,25.52%,893.20mg,0.056/mg
Sunnyside - Lancaster,17601,Bubble Bath ,Hybrid,GLEAF,Flower,$35.00,3.5g,19.88%,695.80mg,0.050/mg
Sunnyside - Lancaster,17601,Gush Mints ,Hybrid,GLEAF,Flower,$49.98,3.5g,27.05%,946.75mg,0.053/mg
Sunnyside - Lancaster,17601,Burnt Toast #4  ,Hybrid,GOOD GREEN,Small,$67.98,7.0g,24.03%,1682.10mg,0.040/mg
Sunnyside - Lancaster,17601,Cool Grapes #65 ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,20.11%,703.85mg,0.068/mg
Sunnyside - Lancaster,17601,Cool Grapes #66 Premium ,Hybrid,GRASSROOTS,Flower,$67.98,7.0g,20.07%,1404.90mg,0.048/mg
Sunnyside - Lancaster,17601,Gelato #41 x Dosido ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,21.50%,752.50mg,0.064/mg
Sunnyside - Lancaster,17601,Lemon Grenades ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,21.85%,764.75mg,0.063/mg
Sunnyside - Lancaster,17601,Memory Loss #22 ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,18.98%,664.30mg,0.072/mg
Sunnyside - Lancaster,17601,Tahiti Lime ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,12.77%,446.95mg,0.107/mg
Sunnyside - Lancaster,17601,Tahiti Lime Premium ,Hybrid,GRASSROOTS,Flower,$67.98,7.0g,19.05%,1333.50mg,0.051/mg
Sunnyside - Lancaster,17601,Tahiti Lime  ,Hybrid,GRASSROOTS,Small,$59.98,7.0g,18.64%,1304.80mg,0.046/mg
Sunnyside - Lancaster,17601,Yuck Mouth ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,22.84%,799.40mg,0.060/mg
Sunnyside - Lancaster,17601,Apple Frit ,Hybrid,INSA,Flower,$39.97,3.5g,21.18%,741.30mg,0.054/mg
Sunnyside - Lancaster,17601,Dough Lato ,Hybrid,INSA,Flower,$39.97,3.5g,20.83%,729.05mg,0.055/mg
Sunnyside - Lancaster,17601,Gelato 41 x Bwizz ,Hybrid,INSA,Flower,$39.97,3.5g,20.69%,724.15mg,0.055/mg
Sunnyside - Lancaster,17601,Hero x PCK  ,Hybrid,KIND TREE,Small,$51.97,7.0g,12.80%,896.00mg,0.058/mg
Sunnyside - Lancaster,17601,OKC  ,Hybrid,KIND TREE,Small,$51.97,7.0g,12.28%,859.60mg,0.060/mg
Sunnyside - Lancaster,17601,Mr. Nasty ,Hybrid,KYND,Flower,$50.02,3.5g,24.74%,865.90mg,0.058/mg
Sunnyside - Lancaster,17601,Tangarang ,Hybrid,KYND,Flower,$49.98,3.5g,25.54%,893.90mg,0.056/mg
Sunnyside - Lancaster,17601,Bubble Bath #16 ,Hybrid,LOST IN TRANSLATION,Flower,$50.02,3.5g,20.75%,726.25mg,0.069/mg
Sunnyside - Lancaster,17601,Bubblegum ,Hybrid,MODERN FLOWER,Flower,$44.98,3.5g,22.89%,801.15mg,0.056/mg
Sunnyside - Lancaster,17601,Honey Badger Haze ,Hybrid,MODERN FLOWER,Flower,$44.98,3.5g,20.23%,708.05mg,0.064/mg
Sunnyside - Lancaster,17601,Cold as Ice ,Sativa,CRESCO,Flower,$45.01,3.5g,26.49%,927.15mg,0.049/mg
Sunnyside - Lancaster,17601,Glazed Enigma ,Sativa,CRESCO,Flower,$30.00,3.5g,20.41%,714.35mg,0.042/mg
Sunnyside - Lancaster,17601,Jimi's Punch ,Sativa,CRESCO,Flower,$45.01,3.5g,25.23%,883.05mg,0.051/mg
Sunnyside - Lancaster,17601,MacDaddy ,Sativa,CRESCO,Flower,$45.01,3.5g,27.66%,968.10mg,0.046/mg
Sunnyside - Lancaster,17601,Oregon Silver Haze ,Sativa,CRESCO,Flower,$45.01,3.5g,23.52%,823.20mg,0.055/mg
Sunnyside - Lancaster,17601,Outer Space ,Sativa,CRESCO,Flower,$45.01,3.5g,22.12%,774.20mg,0.058/mg
Sunnyside - Lancaster,17601,Spiked Mai Tai ,Sativa,CRESCO,Flower,$45.01,3.5g,26.75%,936.25mg,0.048/mg
Sunnyside - Lancaster,17601,Citrus Daydream  ,Sativa,SUPPLY,Small,$63.95,7.0g,23.29%,1630.30mg,0.039/mg
Sunnyside - Lancaster,17601,Cold as Ice  ,Sativa,SUPPLY,Small,$63.95,7.0g,24.52%,1716.40mg,0.037/mg
Sunnyside - Lancaster,17601,Durban  ,Sativa,SUPPLY,Small,$63.95,7.0g,19.37%,1355.90mg,0.047/mg
Sunnyside - Lancaster,17601,Glazed Enigma  ,Sativa,SUPPLY,Ground Flower,$31.98,7.0g,12.87%,900.90mg,0.035/mg
Sunnyside - Lancaster,17601,Oregon Silver Haze  ,Sativa,SUPPLY,Small,$63.95,7.0g,23.91%,1673.70mg,0.038/mg
Sunnyside - Lancaster,17601,Spiked Mai Tai  ,Sativa,SUPPLY,Small,$63.95,7.0g,23.13%,1619.10mg,0.039/mg
Sunnyside - Lancaster,17601,Peach Hashplant ,Sativa,FRX,Flower,$54.98,3.5g,21.56%,754.60mg,0.073/mg
Sunnyside - Lancaster,17601,Durban #5  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,21.25%,1487.50mg,0.046/mg
Sunnyside - Lancaster,17601,Lemon Meringue  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,16.93%,1185.10mg,0.057/mg
Sunnyside - Lancaster,17601,MTF #2 ,Sativa,KYND,Flower,$49.98,3.5g,24.40%,854.00mg,0.059/mg
Sunnyside - Lancaster,17601,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$49.98,3.5g,18.07%,632.45mg,0.079/mg
Sunnyside - Lancaster,17601,Classic Red Sangria  ,Sativa,LOST IN TRANSLATION,Small,$63.95,7.0g,21.54%,1507.80mg,0.042/mg
Sunnyside - Lancaster,17601,Casey Jones ,Sativa,MOXIE,Flower,$54.98,3.5g,20.16%,705.60mg,0.078/mg
Sunnyside - Lancaster,17601,Super Silver Haze ,Sativa,OLD PAL,Flower,$47.99,7.0g,21.35%,1494.50mg,0.032/mg
Sunnyside - Lancaster,17601,Sour Tangie Pre -  ,Sativa,ORGANIC REMEDIES,Ground Flower,$31.98,7.0g,17.55%,1228.50mg,0.026/mg
Sunnyside - Lancaster,17601,Stardawg ,Sativa,ORGANIC REMEDIES,Flower,$30.00,3.5g,23.98%,839.30mg,0.036/mg
Sunnyside - Lancaster,17601,Jack Herer ,Sativa,RYTHM,Flower,$54.98,3.5g,19.64%,687.40mg,0.080/mg
Sunnyside - Lancaster,17601,L'Orange ,Sativa,RYTHM,Flower,$54.98,3.5g,23.58%,825.30mg,0.067/mg
Sunnyside - Lancaster,17601,Sour Diesel ,Sativa,RYTHM,Flower,$54.98,3.5g,21.35%,747.25mg,0.074/mg
Sunnyside - Lancaster,17601,Mother's st  ,Sativa,SECHE,Flower,$43.96,7.0g,18.75%,1312.50mg,0.033/mg
Sunnyside - Lancaster,17601,White Durban & Shine   ,Sativa,& SHINE,Lightly Ground Trim,$39.98,7.0g,19.99%,1399.30mg,0.029/mg
Sunnyside - Lancaster,17601,Strawberry Amnesia ,Sativa,THE BANK,Flower,$39.97,3.5g,21.05%,736.75mg,0.054/mg
Sunnyside - Lancaster,17601,Tangilope ,Sativa,THE BANK,Flower,$35.00,3.5g,19.56%,684.60mg,0.051/mg
Sunnyside - Lancaster,17601,Silver Back Skunk ,Sativa,TRUFLOWER,Flower,$35.00,3.5g,20.50%,717.50mg,0.049/mg
Sunnyside - Lancaster,17601,Blue Haze ,Sativa,VERANO ESSENCE,Flower,$49.98,3.5g,24.69%,864.15mg,0.058/mg
Sunnyside - Lancaster,17601,Thai 99 ,Sativa,WOODS RESERVE,Flower,$44.98,3.5g,20.64%,722.40mg,0.062/mg
Sunnyside - Ambler,19002,Banana Macaroon ,Hybrid,CRESCO,Flower,$45.01,3.5g,23.62%,826.70mg,0.054/mg
Sunnyside - Ambler,19002,Director's Cut ,Hybrid,CRESCO,Flower,$45.01,3.5g,24.55%,859.25mg,0.052/mg
Sunnyside - Ambler,19002,Keystone Banana ,Hybrid,CRESCO,Flower,$45.01,3.5g,27.02%,945.70mg,0.048/mg
Sunnyside - Ambler,19002,Kosher Tangie ,Hybrid,CRESCO,Flower,$45.01,3.5g,23.27%,814.45mg,0.055/mg
Sunnyside - Ambler,19002,Purple Passion ,Hybrid,CRESCO,Flower,$45.01,3.5g,22.38%,783.30mg,0.057/mg
Sunnyside - Ambler,19002,The Menage ,Hybrid,CRESCO,Flower,$45.01,3.5g,22.98%,804.30mg,0.056/mg
Sunnyside - Ambler,19002,Director's Cut  ,Hybrid,SUPPLY,Small,$64.01,7.0g,20.35%,1424.50mg,0.045/mg
Sunnyside - Ambler,19002,Gelato #33 I95  ,Hybrid,SUPPLY,Ground Flower,$31.98,7.0g,15.77%,1103.90mg,0.029/mg
Sunnyside - Ambler,19002,Gelato #33 I95  ,Hybrid,SUPPLY,Small,$64.01,7.0g,19.86%,1390.20mg,0.046/mg
Sunnyside - Ambler,19002,Hazen Haze  ,Hybrid,SUPPLY,Ground Flower,$31.98,7.0g,13.99%,979.30mg,0.033/mg
Sunnyside - Ambler,19002,Hazen Haze  ,Hybrid,SUPPLY,Small,$64.01,7.0g,23.94%,1675.80mg,0.038/mg
